item_id,category,source_type,group,key,member_keys,english,length_bucket,changed_across_versions,change_score,style_variance_score,localization_risk_score,player_visibility,sampling_priority_score,scheme_c_score,V1_label,V1_zh,V2_label,V2_zh,V3_label,V3_zh,ellipsis_count,has_ellipsis,key_prefix
Belltown_DOCTOR_LIFEBLOOD_STATE_REPEAT,dialogue,Belltown,Belltown,DOCTOR_LIFEBLOOD_STATE_REPEAT,DOCTOR_LIFEBLOOD_STATE_REPEAT,"Bzzt! Leave me in peace! The great Yarnaby treats the sick! Not those that benefit from their afflictions. Enjoy its advantage and leave me in peace!
Very well, madam. I did not mean to waste your time.",medium,True,34.575,5.0,1.0,6.0,15.88,15.88,Initial official version,"滋滋！别烦我！本神医只医病患！享你的福去！
好吧，女士。无意浪费您的时间。",Public-beta official revision,"嗡嗡！别打扰我！伟大的雅纳比医治病患！可不管那些靠病捞好处的家伙。既然占到便宜了，就别来烦我！
好吧，夫人，我并非想耽误您的时间。",Patch 4 Team Cart Fix version,"啧啧！别烦我！伟大的雅纳碧只治病人，不治那些靠病捞好处的家伙！得了好处就偷着乐吧，别来烦我！
好吧，女士。不浪费您的时间了。",0,False,DOCTOR_LIFEBLOOD
City_LIBRARIAN_SIMPLE_2_TALK,dialogue,City,City,LIBRARIAN_SIMPLE_2_TALK,LIBRARIAN_SIMPLE_2_TALK,"Weaver-thing! Does she hope to spy upon our treasured records?
Within our vast store, always more there is to know, the old methods of prayer, to this land, to its rulers, and to the strength at its heart.",medium,True,34.675,5.167,5.0,6.0,16.553,15.853,Initial official version,"织者坏种！她想窥探我们的珍贵典籍？
在我们的浩瀚典藏中，有古老祷文，有统治之术，还有……核心力量的秘辛。",Public-beta official revision,"编织者你这家伙！你是想窥探我们珍贵的记录吗？
在我们这浩瀚的宝库里，总有更多待发掘的知识，比如古老的祈祷仪式，对此地、对其统治者、以及对核心力量的献祭之法。",Patch 4 Team Cart Fix version,"编织者坏种！她想窥探我们的珍贵典籍？
在这浩瀚的典藏里，总有更多可学：古老的祈祷之法，献给这片土地，献给统治者，献给其核心之力。",2,True,LIBRARIAN_SIMPLE
City_GOURMAND_SERVANT_MOSSSTEW,dialogue,City,City,GOURMAND_SERVANT_MOSSSTEW,GOURMAND_SERVANT_MOSSSTEW,"For our base, we require the gelatinous Mossberry Stew. Its concoction is a druidic art, a jealously guarded secret of the moss-painted caverns deep below us.",medium,True,34.775,5.167,1.0,5.0,15.843,15.843,Initial official version,基底需要苔莓浓汤。配方是沼地德鲁伊的不传之秘。,Public-beta official revision,汤底要用凝胶状的苔藓浆果浓汤。配制方法为德鲁伊秘术，藏在下面苔藓洞穴里的不传之秘。,Patch 4 Team Cart Fix version,基底需要用到胶状的苔莓浓汤。它得用上德鲁伊的一种调制技艺，那可是我们脚下深处被苔藓覆盖的洞穴中严守的不传之秘。,0,False,GOURMAND_SERVANT
Shellwood_WOOD_WITCH_FLOWER_QUEST_DECLINE,dialogue,Shellwood,Shellwood,WOOD_WITCH_FLOWER_QUEST_DECLINE,WOOD_WITCH_FLOWER_QUEST_DECLINE,"I hear your request, but I must decline. My travels will take me far beyond this wood.
Decline. No. Decline, not. The time of birth approaches. The first rite must begin.",medium,True,34.4,5.167,1.0,6.0,15.843,15.843,Initial official version,"很遗憾，我有要事在身，没法帮忙。
拒绝。不可。诞生之时将至。仪式必启。",Public-beta official revision,"我明白你的请求了，但我必须拒绝。我的旅途尚未结束，即将远离这片树林。
拒绝？不，不要拒绝。诞生的时刻将至。最初的仪式必须开始。",Patch 4 Team Cart Fix version,"我收到了你的请求，但我必须拒绝。我的旅途不会止于这片树林。
拒绝。不。不可拒绝。诞辰将至。仪式必启。",0,False,WOOD_WITCH
Belltown_BELLHERMIT_ENSLAVED_2,dialogue,Belltown,Belltown,BELLHERMIT_ENSLAVED_2,BELLHERMIT_ENSLAVED_2,"You want to cut them down? Hff. Yes, you look cruel enough.
Once the strings are cut, pain will return to them. They will remember fear and longing.
What a choice you make for them! Such power you grant yourself!",medium,True,34.8,4.333,1.0,6.0,15.837,15.837,Initial official version,"想斩断丝线？嗤，瞧你倒有几分机灵。
丝线一断，痛苦、恐惧、渴求都将复归。
你替他们选的好啊！好大的威风！",Public-beta official revision,"你想斩断丝线？哼。你看起来够恨。
一旦绳线被切断，它们将会重新感到痛苦。它们将会想起恐惧和渴望。
你这是替他们做了多么残酷的选择！你竟如此放纵自己的力量！",Patch 4 Team Cart Fix version,"你想解救他们？嗤，看你还挺残忍的。
丝线一断，他们又会痛苦，又会记起恐惧和渴求的滋味。
你可真替他们选了条好路啊！真是好大的能耐！",0,False,BELLHERMIT_ENSLAVED
Belltown_SHOP_ITEM_FURNISHING_GRAMAPHONE_DESC,dialogue,Belltown,Belltown,SHOP_ITEM_FURNISHING_GRAMAPHONE_DESC,SHOP_ITEM_FURNISHING_GRAMAPHONE_DESC,"The Citadel crafted some marvellous machines, and this looks to be one of its finest! Apparently sent by some creepy slitherer hidden away up there, for sale only to you!",medium,True,33.825,4.0,5.0,5.0,15.83,15.83,Initial official version,圣堡精工杰作！据说是上头阴森爬行的家伙带来的，这宝贝我只卖给你！,Public-beta official revision,圣堡精造过不少奇妙的机械，这台算是其中的精品！显然是某个藏在上面的猥琐爬行者送来的，只卖给你！,Patch 4 Team Cart Fix version,圣堡曾打造过一些精妙的机械，其中数这件是最最杰出的！据说是某个藏在高处的诡异爬行家伙寄来的，现在只卖给您！,0,False,SHOP_ITEM
Enclave_CARETAKER_SNARE_ACCEPT_NO_SNARE,dialogue,Enclave,Enclave,CARETAKER_SNARE_ACCEPT_NO_SNARE,CARETAKER_SNARE_ACCEPT_NO_SNARE,"And last, as the base, seek a weapon of Weavers past. Should still be one left, down there in their largest nest, a snare to set a rune’o searing Silk. Our own trap’ll be woven tight about it.",medium,True,33.925,3.667,5.0,5.0,15.803,15.803,Initial official version,"最后是陷阱的基底部分，去找到古织者的工具——陷阱设置器，它可以用来设下灼烧灵丝的符文。
应该还剩一个，就在织者最大的巢穴里。我们的陷阱将以它为核心进行制作。",Public-beta official revision,最后，寻求昔日编织者的武器作为基础。在它们最大的巢穴深处，应当还有一个在炙热灵丝上刻制符文的陷阱。我们的陷阱将围绕它紧密编织。,Patch 4 Team Cart Fix version,"最后是陷阱的基底部分，去找到古编织者的工具——陷阱设置器，它可以用来设下由灼热灵丝构成的符文。
应该还剩一个，在编织者最大的巢穴里。我们要把陷阱牢牢编织在它上面。",0,False,CARETAKER_SNARE
Forge_DOCK_KEY_RECEPTICLE_HINT,dialogue,Forge,Forge,DOCK_KEY_RECEPTICLE_HINT,DOCK_KEY_RECEPTICLE_HINT,"This bell could carry me below, but it will first require a key, and an operator to aid its descent.
I cannot complete this task alone. Someone upon these docks will have to assist me.",medium,True,33.675,3.333,5.0,6.0,15.787,15.787,Initial official version,"此钟可载我下沉，但需要钥匙开启，还需要操作员协助下潜。
我自己难以达成此事，需要得到码头上某位清醒者的帮助。",Public-beta official revision,"这潜钟能载我下潜，但得先有钥匙，还要有操作员帮忙下潜。 
我一个人干不了这活。码头上得有人帮忙。",Patch 4 Team Cart Fix version,"这口潜钟能载我下潜，但首先得有一把钥匙，还需要一名操作员帮忙操控，协助下潜。
我无法独自完成这项任务。必须有虫在矿坞上协助我才行。",0,False,DOCK_KEY
Belltown_PINSMITH_UPGRADED_COMPLETE,dialogue,Belltown,Belltown,PINSMITH_UPGRADED_COMPLETE,PINSMITH_UPGRADED_COMPLETE,"That blade! By claw! My finest work by far. Pharloom may ail, but across its morbid dim, your needle will shine bright.",medium,True,33.875,3.667,5.0,5.0,15.783,15.783,Initial official version,瞧这针刃！利爪啊！我毕生的杰作！旅者，纵使纺络病入膏肓，您的针芒也将照亮死寂！,Public-beta official revision,你的针刃！真是让人惊叹！真是我迄今为止最完美的作品。法鲁姆虽病入膏肓，，但穿过阴郁昏沉的角落，你的刺针将璀璨生辉。,Patch 4 Team Cart Fix version,瞧这针刃！利爪在上啊！这是我迄今为止最为杰出的作品！就算纺络被死亡阴霾笼罩，您的针刃依旧会闪耀夺目！,0,False,PINSMITH_UPGRADED
Belltown_DOCTOR_CLOSED_REPEAT,dialogue,Belltown,Belltown,DOCTOR_CLOSED_REPEAT,DOCTOR_CLOSED_REPEAT,"Shoo I say! Unless you’ve brought a worthy specimen, with something truly nasty inside them, bzzt! Otherwise, leave the great Yarnaby in peace!",medium,True,34.25,4.667,1.0,6.0,15.683,15.683,Initial official version,说了走开！除非带够劲的病患来，壳里长真家伙的！不然别烦本神医！,Public-beta official revision,我说，赶紧走开！除非你带了个像样的病秧子过来，体内还得有真正恶心的东西，滋滋！否则，不要打扰伟大的雅纳比的清净！,Patch 4 Team Cart Fix version,说了走开！除非你带了值得我动手的实验体来，比如壳里长了脏东西的！啧啧！不然别来烦伟大的雅纳碧！,0,False,DOCTOR_CLOSED
Bonebottom_FUNERAL_1,dialogue,Bonebottom,Bonebottom,FUNERAL_1,FUNERAL_1,"What ritual calls you all together, pilgrim?
Our brother, this poor wretch in my arms, has walked his last aching step. We gather here to sing him farewell, and to mourn our great loss.",medium,True,34.15,4.833,1.0,6.0,15.677,15.677,Initial official version,"诸位聚集在此举行什么仪式？
这位兄弟，我怀中的可怜虫，已走完最后一步。我们在此唱别，哀悼逝者。",Public-beta official revision,"朝圣者，是什么仪式将你们聚集在一起？
我怀中的这位可怜兄弟，刚走完它痛苦旅程的最后一步。我们聚在一起为他送行，哀悼我们的巨大损失。",Patch 4 Team Cart Fix version,"朝圣者们，你们聚在一起，是在举行什么仪式？
我们的弟兄，也就是我怀中的可怜虫，已经走尽痛苦的旅途。我们在此相聚，是为了给他颂唱挽歌，哀悼逝者。",0,False,FUNERAL_1
Coral_WORLD_EDGE_ACT3,dialogue,Coral,Coral,WORLD_EDGE_ACT3,WORLD_EDGE_ACT3,"If I chose to head beyond I would abandon Pharloom to a collapse of my making.
While I live, and still possess the strength to act, I will not allow that end to come to pass.",medium,True,33.325,3.333,5.0,6.0,15.647,15.647,Initial official version,"若我选择逃离，下方王国将因我而崩塌。
只要力气尚存，我绝不容许这样的结局。",Public-beta official revision,"如果我选择继续向前，法鲁姆就会因我的所作所为而覆灭。
只要我一息尚存，还有能战斗的力量，就绝不容许这样的结局。",Patch 4 Team Cart Fix version,"若我选择逃离，就是放任王国因我而崩塌。
只要一息尚存，我便绝不容许这样的结局。",0,False,WORLD_EDGE
Caravan_TROUPE_MEMBER_SHORT_BREW_FULL,dialogue,Caravan,Caravan,TROUPE_MEMBER_SHORT_BREW_FULL,TROUPE_MEMBER_SHORT_BREW_FULL,"Miss Hornet, your bottle is full of Flea Brew. You know what such means! You must have drink! Har har!
When you have finish drinking, return and we will fill flask again! I’m is always brewing!",medium,True,33.225,3.5,5.0,6.0,15.64,15.64,Initial official version,"大黄蜂小姐，你身上的药酿还满着呢，得先喝光！
喝完了就回来找我！我这儿药酿管够！",Public-beta official revision,"大黄蜂小姐，酒瓶满着呢。你懂的——必须喝一杯！哈哈哈！
喝完记得回来续杯，我这儿永远有酒！",Patch 4 Team Cart Fix version,"大黄蜂小姐，你身上的秘酿还满着呢，懂的吧！你得先喝过才行！哈哈！
喝过了再回来找我，我会给你补满的！我这儿秘酿管够！",0,False,TROUPE_MEMBER
Coral_PINSTRESS_FINAL_MEET_RETURN,dialogue,Coral,Coral,PINSTRESS_FINAL_MEET_RETURN,PINSTRESS_FINAL_MEET_RETURN,"Needle bug! With those black quakes, Pharloom’s finale is fast arriving.
Raise your blade! Let’s see at least one of us end true to our nature!",medium,True,33.375,3.167,5.0,6.0,15.633,15.633,Initial official version,"看这黑色震动，纺络的终局将至了。
举针吧！至少让我们中的一个死得其所！",Public-beta official revision,"是使针的小虫子！黑灾震动大地，法鲁姆的终局将至。
亮出你的刺针吧！至少让我们之中的某一位能死得其所！",Patch 4 Team Cart Fix version,"拿针的！在这些漆黑的震动之下，纺络的终局很快就会到来。
举针吧！至少让我们中的一个能死得像个真正的战士！",0,False,PINSTRESS_FINAL
UI_RELIC_BONE_RECORD_GREYCOR_DESC,item_tool_ui,UI,UI,RELIC_BONE_RECORD_GREYCOR_DESC,RELIC_BONE_RECORD_GREYCOR_DESC,"Faded parchment containing the last words of a lost pilgrim.

“-ter I die here in the damp dark than join those poor sods, trapped to stumble, aimless and empty, until their limbs fall to dust.”",medium,True,35.175,6.0,1.0,5.0,16.17,16.17,Initial official version,"褪色的羊皮纸，一名惊惶的朝圣者在上面留下了遗言。

“宁死于阴湿之地，不愿做空壳游魂。”",Public-beta official revision,"褪色的羊皮卷，一名已逝的朝圣者在上面留下了遗言。

 “宁死于阴湿之地，不愿做空壳游魂，跌跌撞撞，漫无目的，直至肉身归于尘埃。”",Patch 4 Team Cart Fix version,"褪色的羊皮纸，一名迷失的朝圣者在上面留下了遗言。

“——宁愿死在这阴湿之地，也不要跟那些可怜虫一样，变成漫无目的的空壳，四处游荡，直到肢体腐朽成渣。”",0,False,RELIC_BONE
Tools_SNARE_DESC,item_tool_ui,Tools,Tools,SNARE_DESC,SNARE_DESC,"Trap-setting tool of the Weavers. Lays a Silk rune that ignites when foes come into contact.

Uses shell canisters and the wielder’s own Silk.",medium,True,33.175,3.667,7.0,5.0,15.803,15.803,Initial official version,"织者布置陷阱的工具，铺设接触触发的灵丝符文。

需消耗甲壳罐与使用者的灵丝。",Public-beta official revision,"编织者用于设置陷阱的工具。可以设下一个灵丝符文，当敌人接触到时，符文就会点燃。

需消耗甲壳罐和使用者自己的灵丝。",Patch 4 Team Cart Fix version,"编织者布置陷阱的工具，铺设接触触发的灵丝符文。

需消耗甲壳储备与使用者的灵丝。",0,False,SNARE_DESC
Tools_FLEA_CHARM_DESC,item_tool_ui,Tools,Tools,FLEA_CHARM_DESC,FLEA_CHARM_DESC,"Icon of the mythical mother flea, passed down from caravans of old. A symbol of protection and kinship.

Decreases the cost of Silk Skills while health is full.",medium,True,32.475,2.167,7.0,5.0,15.223,15.223,Initial official version,"旅团传承的传说跳蚤之母圣像，象征庇护与亲缘。

生命值全满时降低灵丝技能消耗。",Public-beta official revision,"古老的旅团流传下来的神话中跳蚤之母的标志。象征庇护与亲缘关系。

生命值满格时，可降低灵丝技能的消耗。",Patch 4 Team Cart Fix version,"旅团传承的传说跳蚤之母圣像，象征着庇护与亲缘。

生命值全满时降低灵丝技能的消耗。",0,False,FLEA_CHARM
Tools_RESERVE_BIND_DESC,item_tool_ui,Tools,Tools,RESERVE_BIND_DESC,RESERVE_BIND_DESC,"Ornate artefact of the Citadel, able to hold a Bind’s worth of Silk. Used when healing is needed and one’s natural resources run low.

The Reserve Bind will be restored when resting at a bench.",medium,True,32.3,1.833,7.0,5.0,15.087,15.087,Initial official version,"圣堡华美遗器，可储存完整收缚的灵丝。可在自然灵丝枯竭时用于治疗。

在长椅休息时自动恢复。",Public-beta official revision,"来自圣堡的精致华美的遗器，可储存足够一次缚丝的灵丝。可在灵丝不足时用于治疗。

在长椅休息时会自动恢复储备缚丝。",Patch 4 Team Cart Fix version,"圣堡的华美遗器，可储存一次缚丝量的灵丝。可在自身灵丝枯竭时用于治疗。

在长椅休息时自动恢复。",0,False,RESERVE_BIND
UI_INV_DESC_WARD_KEY,item_tool_ui,UI,UI,INV_DESC_WARD_KEY,INV_DESC_WARD_KEY,"Finely crafted metal key, shaped to resemble a surgical implement.

Grants access to the Citadel’s Whiteward.",medium,True,32.275,2.833,5.0,5.0,14.977,14.977,Initial official version,形似外科手术器械的精致钥匙。,Public-beta official revision,"精致金属钥匙，形似外科手术器械。 

可以开启圣堡的白愈厅。",Patch 4 Team Cart Fix version,"形似外科手术器械的精致钥匙。

可开启前往圣堡白愈厅的通路。",0,False,INV_DESC
UI_RELIC_SEAL_CHIT_ASPID_DESC,item_tool_ui,UI,UI,RELIC_SEAL_CHIT_ASPID_DESC,RELIC_SEAL_CHIT_ASPID_DESC,"Decree of the Citadel, dirty and worn.

“Full Chamber to the kingdom of the White Wyrm. Claim the Weaver, in half part. Last of their line. Sensed strong with Silk.

Resistance anticipated. Quell with rune cage.”",medium,True,32.65,1.667,5.0,5.0,14.893,14.893,Initial official version,"破旧的圣堡诫令。

“全员前往白王沃姆疆域，缉捕半血织者。她是沃姆最后血脉，灵丝力量强大。

预计遭遇抵抗，用符文牢笼镇压。”",Public-beta official revision,"圣堡诫令，污损破旧：

 “全员出发，前往白王沃姆的领地，缉捕半血编织者。她是沃姆最后的血脉。灵丝力量强大。

 预计将有抵抗。用符文牢笼镇压。”",Patch 4 Team Cart Fix version,"肮脏而破旧的圣堡敕令。

“全员前往白沃姆的疆域，缉捕一半血统的编织者。末裔。感知到强大灵丝力量。

预计遭遇抵抗。以符文牢笼镇压。”",0,False,RELIC_SEAL
Tools_THIEF_CLAW_DESC,item_tool_ui,Tools,Tools,THIEF_CLAW_DESC,THIEF_CLAW_DESC,"Hooked tool for the forceful retrieval of loot from bugs and husks.

Harpoon into foes to steal rosaries and shell shards, while causing additional damage.",medium,True,32.65,3.0,3.0,5.0,14.86,14.86,Initial official version,"从虫尸强行夺取战利品的钩具。

刺入敌人窃取念珠与甲壳碎片并造成额外伤害。",Public-beta official revision,"强力掠夺工具，可从虫类与躯壳中强行夺取战利品。

用钩爪刺入敌人，窃取念珠与甲壳碎片，并造成额外伤害。",Patch 4 Team Cart Fix version,"用于从虫类与躯壳中强行夺取战利品的带钩工具。

使用飞针索刺入敌人窃取念珠与甲壳碎片，并造成额外伤害。",0,False,THIEF_CLAW
Tools_MAGGOT_CHARM_DESC,item_tool_ui,Tools,Tools,MAGGOT_CHARM_DESC,MAGGOT_CHARM_DESC,"Fragile band woven of reed and leaf, crafted to repel Muckmaggots.

If broken, the wreath will be repaired while resting at a bench.",medium,True,32.7,2.667,3.0,5.0,14.813,14.813,Initial official version,"芦苇嫩枝编织的驱蛆环。

破损后需在长椅休息时修复。",Public-beta official revision,"由琴羽和叶子编织而成的脆弱带子，专为驱赶泥蛆而制作。 

破损后需在长椅休息时修复。",Patch 4 Team Cart Fix version,"芦苇枝叶编织成的脆弱手环，可以驱逐淤秽蛆。

破损后在长椅休息时修复。",0,False,MAGGOT_CHARM
Tools_MULTIBIND_DESC,item_tool_ui,Tools,Tools,MULTIBIND_DESC,MULTIBIND_DESC,"Elaborate, etched Weaver spindle, usable only by wielders of Silk.

Extends the act of binding, but increases its healing effect.",medium,True,31.775,1.5,7.0,5.0,14.81,14.81,Initial official version,"刻纹织者纺锤，仅限灵丝使用者操作。

延长缚丝时间但增强治疗效果。",Public-beta official revision,"雕刻精美的编织者纺锤，仅限灵丝使用者操作。

延长缚丝持续时间，同时增强治疗效果。",Patch 4 Team Cart Fix version,"精工蚀刻的编织者纺锤，仅限灵丝使用者操作。

延长缚丝时间，但增强治疗效果。",0,False,MULTIBIND_DESC
UI_RELIC_WEAVER_RECORD_WEAVE08_DESC,item_tool_ui,UI,UI,RELIC_WEAVER_RECORD_WEAVE08_DESC,RELIC_WEAVER_RECORD_WEAVE08_DESC,"Words of a Weaver from the nest beneath Bone Bottom.

“Hide her deep, the despised child, our shame shown in shell of iron. She is a wish cast vain, divinity mimicked in form too frail.”",medium,True,32.5,1.5,5.0,5.0,14.8,14.8,Initial official version,"一名骸底镇下方巢穴织者的遗言。

“将那受唾弃的孩子深藏，铁壳昭示着我们的耻辱。她是由妄念所造，以脆弱之躯仿效神明。”",Public-beta official revision,"骸底镇巢穴中编织者的遗言：

 “将那受唾弃的孩子深藏，铁壳昭示着我们的耻辱。她是由妄念所造，以脆弱之躯仿效神明。”",Patch 4 Team Cart Fix version,"一位编织者在骸底镇下方巢穴中留下的话语。

“将那受唾弃的孩子深藏，铁壳昭示着我们的耻辱。她是我们虚妄的祈愿，以脆弱之躯仿效神明。”",0,False,RELIC_WEAVER
Tools_MOSSCREEP_TOOL_2_DESC,item_tool_ui,Tools,Tools,MOSSCREEP_TOOL_2_DESC,MOSSCREEP_TOOL_2_DESC,"Powerful amulet of protection formed from many Mossberries.

As the bearer takes damage, the amulet weeps a green elixir that will form into Silk.",medium,True,31.75,1.0,7.0,5.0,14.7,14.7,Initial official version,"多重苔莓强化的护身符。

持有者受伤时，护符会渗出可转化为灵丝的绿液。",Public-beta official revision,"由大量苔藓浆果强化后的护身符。 

持有者受伤时，此护身符会渗出可转化为灵丝的绿液。",Patch 4 Team Cart Fix version,"由大量苔莓制成的强力护符。

持有者受到伤害时，护符会渗出可以形成灵丝的绿色灵质。",0,False,MOSSCREEP_TOOL
UI_INV_DESC_SKILL_HARPOON,item_tool_ui,UI,UI,INV_DESC_SKILL_HARPOON,INV_DESC_SKILL_HARPOON,Advanced Weaver talent. Throw the Silk-strung needle like a harpoon and charge towards it.,short,True,32.175,2.333,5.0,4.0,14.687,14.687,Initial official version,高阶织者天赋。掷针为锚，牵引冲刺。,Public-beta official revision,编织者的高阶技能。将灵丝针像鱼叉一样抛出，然后紧随其后冲刺。,Patch 4 Team Cart Fix version,高阶编织者天赋。掷针为锚，牵引冲刺。,0,False,INV_DESC
UI_INV_DESC_SKILL_THROW,item_tool_ui,UI,UI,INV_DESC_SKILL_THROW,INV_DESC_SKILL_THROW,Deadly Weaver technique. Throw the needle forward with force amplified by coiled Silk.,short,True,32.125,2.333,5.0,4.0,14.667,14.667,Initial official version,致命的织者技艺。用灵丝缠绕织针，向前奋力投掷，拥有令人生畏的穿透力。,Public-beta official revision,编织者的致命技艺。以灵丝穿针，向前奋力掷出。,Patch 4 Team Cart Fix version,致命的编织者技艺。用灵丝缠绕织针，向前奋力投掷，拥有令虫生畏的穿透力。,0,False,INV_DESC
UI_RELIC_SEAL_CHIT_WARDCORPSE_DESC,item_tool_ui,UI,UI,RELIC_SEAL_CHIT_WARDCORPSE_DESC,RELIC_SEAL_CHIT_WARDCORPSE_DESC,"Surgeon’s orders.

“Devout has succumbed during Silk suture. Refuses to revive. Sin committed. Permit no rites.

Husk marked for cremation. Retrieve dregs.”",medium,True,32.125,1.5,5.0,5.0,14.65,14.65,Initial official version,"医师的焚化令。

“信徒在灵丝缝合过程中死亡，拒绝复苏。罪行已定，禁止任何仪式。

躯壳火化后，回收残渣。”",Public-beta official revision,"医嘱：

 “信徒于灵丝缝合中逝去，拒绝复苏。罪行已定，禁止任何仪式。

 躯壳火化后，回收残渣。”",Patch 4 Team Cart Fix version,"医师的焚化令。

“信徒在灵丝缝合过程中死亡，拒绝复苏。罪行已定，禁止任何仪式。

躯壳标记为火化，回收残渣。”",0,False,RELIC_SEAL
UI_RELIC_WEAVER_RECORD_SPRINT_DESC,item_tool_ui,UI,UI,RELIC_WEAVER_RECORD_SPRINT_DESC,RELIC_WEAVER_RECORD_SPRINT_DESC,"Plea of a Weaver from the furthest edge of Pharloom.

“Flee, sisters. Flee until your strength exhausts, so far you may escape at last her silken sight.

To start anew, to sustain, free of web and service eternal.”",medium,True,32.175,1.333,5.0,5.0,14.637,14.637,Initial official version,"一名纺络边陲织者的泣告。

“逃吧，姊妹们，直至力竭，或许可以逃离她的丝眼。

另寻新生，永离罗网与奴役。”",Public-beta official revision,"法鲁姆边境编织者的恳求：

 “逃吧，姐妹们，直至力竭，或许可以逃离她的丝眼。

 另寻新生，永离丝网与奴役。”",Patch 4 Team Cart Fix version,"一位编织者在纺络边陲留下的泣告。

“逃吧，姊妹们，直至力竭，或许可以逃离她的丝之眼。

另寻新生，远离罗网与永世奴役。”",0,False,RELIC_WEAVER
Tools_ZAP_IMBUEMENT_DESC,item_tool_ui,Tools,Tools,ZAP_IMBUEMENT_DESC,ZAP_IMBUEMENT_DESC,"Charged organ from a defeated Voltvyrm.

Can be coiled around thread, imbuing Silk Skills with electric charge.",medium,True,31.4,1.167,7.0,5.0,14.593,14.593,Initial official version,"击败伏特维姆获取的带电器官。

可缠绕丝线为灵丝技能附加电荷。",Public-beta official revision,"击败伏特维姆后获得的带电器官。

可以缠绕在灵丝上，为灵丝技能注入电荷。",Patch 4 Team Cart Fix version,"击败伏特维姆获取的带电器官。

可缠绕于丝线上，为灵丝技能附加电荷。",0,False,ZAP_IMBUEMENT
